County,Year,State,Deaths,State_Name,Population,Death_Ratio_per_100000
Cass County,2007,MO,10,Missouri,96845,10.32577831
Cass County,2008,MO,12,Missouri,98095,12.2330394
Cass County,2009,MO,10,Missouri,98835,10.11787322
Cass County,2011,MI,13,Michigan,52210,24.89944455
Cass County,2011,MO,13,Missouri,100017,12.99779038
Cass County,2014,MO,12,Missouri,100872,11.89626457
Cass County,2015,MO,12,Missouri,101389,11.83560347
Catawba County,2003,NC,17,North Carolina,145601,11.67574399
Catawba County,2004,NC,17,North Carolina,147016,11.56336725
Catawba County,2005,NC,12,North Carolina,148629,8.073794482
Catawba County,2006,NC,17,North Carolina,150449,11.29951013
Catawba County,2007,NC,29,North Carolina,152448,19.02287993
Catawba County,2008,NC,18,North Carolina,153848,11.6998596
Catawba County,2009,NC,24,North Carolina,154610,15.52292866
Catawba County,2010,NC,17,North Carolina,154358,11.01335856
Catawba County,2011,NC,27,North Carolina,154501,17.47561504
Catawba County,2012,NC,22,North Carolina,154739,14.2174888
Catawba County,2013,NC,17,North Carolina,155024,10.96604397
Catawba County,2014,NC,26,North Carolina,155157,16.75722011
Catawba County,2015,NC,24,North Carolina,155607,15.42347067
Catoosa County,2004,GA,11,Georgia,58866,18.68650834
Catoosa County,2005,GA,11,Georgia,59745,18.41158256
Catoosa County,2006,GA,10,Georgia,61095,16.36795155
Catoosa County,2008,GA,11,Georgia,63271,17.38553208
Catoosa County,2011,GA,10,Georgia,64771,15.4390082
Catoosa County,2012,GA,20,Georgia,64893,30.81996517
Catoosa County,2014,GA,12,Georgia,65516,18.31613652
Catoosa County,2015,GA,12,Georgia,65841,18.22572561
Centre County,2004,PA,10,Pennsylvania,144238,6.93298576
Centre County,2009,PA,13,Pennsylvania,153052,8.493845229
Centre County,2012,PA,11,Pennsylvania,155905,7.055578718
Centre County,2014,PA,12,Pennsylvania,159798,7.509480719
Centre County,2015,PA,13,Pennsylvania,160641,8.092579105
Champaign County,2014,OH,11,Ohio,39089,28.14090921
Charlotte County,2004,FL,17,Florida,157755,10.77620361
Charlotte County,2005,FL,11,Florida,155262,7.084798598
Charlotte County,2011,FL,10,Florida,159926,6.252891963
Charlotte County,2014,FL,12,Florida,168208,7.134024541
Charlotte County,2015,FL,11,Florida,172607,6.372858575
Chatham County,2004,GA,22,Georgia,240818,9.135529736
Chatham County,2005,GA,11,Georgia,242242,4.540913632
Chatham County,2006,GA,18,Georgia,246896,7.290519085
Chatham County,2007,GA,26,Georgia,251981,10.31823828
Chatham County,2008,GA,17,Georgia,255269,6.659641398
Chatham County,2009,GA,16,Georgia,262122,6.104027895
Chatham County,2010,GA,23,Georgia,265128,8.675055068
Chatham County,2011,GA,22,Georgia,271665,8.098209191
Chatham County,2012,GA,23,Georgia,276243,8.326002831
Chatham County,2013,GA,28,Georgia,277790,10.0795565
Chatham County,2014,GA,21,Georgia,282396,7.436365954
Chatham County,2015,GA,24,Georgia,286239,8.384601679
Chelan County,2010,WA,11,Washington,72453,15.18225608
Chelan County,2011,WA,10,Washington,73213,13.65877645
Cherokee County,2003,GA,13,Georgia,165585,7.850952683
Cherokee County,2004,GA,10,Georgia,173105,5.776840646
Cherokee County,2005,GA,17,Georgia,182128,9.334094703
Cherokee County,2006,GA,12,Georgia,193241,6.209862296
Cherokee County,2007,GA,22,Georgia,202544,10.86183743
Cherokee County,2008,GA,16,Georgia,208271,7.682298544
Cherokee County,2009,GA,20,Georgia,212232,9.423649591
Cherokee County,2010,GA,26,Georgia,214346,12.12992078
Cherokee County,2010,NC,11,North Carolina,27444,40.08162075
Cherokee County,2011,GA,19,Georgia,217769,8.72484146
Cherokee County,2011,NC,17,North Carolina,27185,62.53448593
Cherokee County,2012,GA,20,Georgia,220690,9.06248584
Cherokee County,2013,GA,28,Georgia,224372,12.47927549
Cherokee County,2014,GA,35,Georgia,230239,15.20159486
Cherokee County,2015,GA,50,Georgia,235424,21.23827647
Chesapeake city,2003,VA,14,Virginia,206909,6.766259563
Chesapeake city,2004,VA,12,Virginia,211927,5.662327122
Chesapeake city,2005,VA,13,Virginia,215128,6.042913986
Chesapeake city,2006,VA,15,Virginia,217271,6.903820574
Chesapeake city,2007,VA,20,Virginia,217450,9.19751667
Chesapeake city,2008,VA,11,Virginia,218458,5.035292825
Chesapeake city,2009,VA,18,Virginia,220176,8.175277959
Chesapeake city,2010,VA,12,Virginia,222209,5.400321319
Chesapeake city,2011,VA,12,Virginia,225360,5.324813632
Chesapeake city,2012,VA,12,Virginia,228134,5.260066452
Chesapeake city,2013,VA,28,Virginia,230415,12.15198663
Chesapeake city,2014,VA,18,Virginia,233477,7.709538841
Chesapeake city,2015,VA,36,Virginia,235253,15.30267414
Chester County,2003,PA,16,Pennsylvania,455111,3.515625858
Chester County,2004,PA,29,Pennsylvania,462902,6.264824952
Chester County,2005,PA,28,Pennsylvania,470506,5.951039944
Chester County,2006,PA,30,Pennsylvania,479137,6.261257219
Chester County,2007,PA,40,Pennsylvania,486156,8.227811649
Chester County,2008,PA,49,Pennsylvania,491473,9.970028872
Chester County,2009,PA,49,Pennsylvania,496291,9.873239692
Chester County,2010,PA,55,Pennsylvania,498886,11.02456273
Chester County,2011,PA,64,Pennsylvania,503488,12.71132579
Chester County,2012,PA,55,Pennsylvania,506049,10.86851273
Chester County,2013,PA,43,Pennsylvania,509101,8.446261154
Chester County,2014,PA,68,Pennsylvania,512776,13.26115107
Chester County,2015,PA,92,Pennsylvania,515098,17.86067894
Chesterfield County,2003,VA,12,Virginia,276300,4.34310532
Chesterfield County,2005,VA,13,Virginia,289998,4.482789536
Chesterfield County,2006,VA,13,Virginia,298496,4.355167238
Chesterfield County,2007,VA,14,Virginia,304636,4.595648577
Chesterfield County,2008,VA,26,Virginia,309837,8.391509084
Chesterfield County,2009,VA,18,Virginia,313096,5.74903544
Chesterfield County,2010,VA,17,Virginia,316236,5.375732048
Chesterfield County,2011,VA,24,Virginia,320344,7.491946158
Chesterfield County,2012,VA,19,Virginia,323942,5.865247483
Chesterfield County,2013,VA,28,Virginia,327721,8.54385285
Chesterfield County,2014,VA,22,Virginia,332221,6.622097941
Chesterfield County,2015,VA,31,Virginia,335093,9.25116311
Christian County,2010,MO,15,Missouri,77422,19.37433804
Christian County,2012,MO,15,Missouri,79695,18.82175795
Citrus County,2003,FL,16,Florida,126215,12.67678168
Citrus County,2004,FL,12,Florida,129840,9.242144177
Citrus County,2005,FL,14,Florida,133791,10.46408204
Citrus County,2006,FL,23,Florida,137826,16.68770769
Citrus County,2007,FL,17,Florida,140974,12.05896123
Citrus County,2008,FL,25,Florida,142122,17.59052082
Citrus County,2009,FL,19,Florida,141381,13.43886378
Citrus County,2010,FL,27,Florida,141236,19.11693902
Citrus County,2011,FL,29,Florida,139782,20.74659112
Citrus County,2012,FL,37,Florida,139215,26.57759581
Citrus County,2013,FL,24,Florida,138888,17.28011059
Citrus County,2014,FL,24,Florida,138907,17.27774698
Citrus County,2015,FL,25,Florida,140397,17.80664829
Clallam County,2004,WA,11,Washington,67411,16.31781163
Clallam County,2005,WA,10,Washington,68720,14.55180442
Clallam County,2006,WA,15,Washington,69642,21.53872663
Clallam County,2007,WA,19,Washington,70186,27.07092583
Clallam County,2008,WA,17,Washington,70769,24.02181746
Clallam County,2009,WA,13,Washington,71077,18.2900235
Clallam County,2010,WA,11,Washington,71404,15.40529942
Clallam County,2012,WA,12,Washington,71791,16.71518714
Clallam County,2013,WA,15,Washington,72091,20.80703555
Clallam County,2015,WA,12,Washington,73261,16.3797928
Clark County,2003,OH,11,Ohio,141758,7.759703156
Clark County,2003,WA,40,Washington,374098,10.69238542
Clark County,2004,OH,25,Ohio,141380,17.68284057
Clark County,2004,WA,27,Washington,384931,7.014244111
Clark County,2005,OH,15,Ohio,141367,10.61068
Clark County,2005,WA,40,Washington,394277,10.14515176
Clark County,2006,OH,18,Ohio,140668,12.79608724
Clark County,2006,WA,48,Washington,401698,11.94927533
Clark County,2007,OH,20,Ohio,139829,14.3031846
Clark County,2007,WA,55,Washington,408820,13.45335355
Clark County,2008,OH,19,Ohio,139404,13.62945109
Clark County,2008,WA,61,Washington,415282,14.68881387
Clark County,2009,OH,12,Ohio,138778,8.646903688
Clark County,2009,WA,59,Washington,421236,14.00640021
Clark County,2010,OH,20,Ohio,138333,14.45786616
Clark County,2010,WA,50,Washington,425363,11.75466601
Clark County,2011,OH,34,Ohio,137823,24.66932225
Clark County,2011,WA,55,Washington,432388,12.72005699
Clark County,2012,OH,36,Ohio,137198,26.23944955
Clark County,2012,WA,62,Washington,436532,14.2028534
Clark County,2013,OH,28,Ohio,136682,20.4855065
Clark County,2013,WA,57,Washington,441591,12.90787176
Clark County,2014,OH,38,Ohio,136364,27.86659236
Clark County,2014,WA,59,Washington,448505,13.15481433
Clark County,2015,OH,71,Ohio,135810,52.27891908
Clark County,2015,WA,59,Washington,457320,12.90125077
Clarke County,2011,GA,13,Georgia,118229,10.99561021
Clarke County,2012,GA,12,Georgia,119915,10.00708835
Clarke County,2015,GA,10,Georgia,123621,8.089240501
Clay County,2003,FL,16,Florida,155620,10.28145483
Clay County,2003,MO,20,Missouri,193436,10.33933704
Clay County,2004,FL,22,Florida,163238,13.47725407
Clay County,2004,MO,11,Missouri,196718,5.591760795
Clay County,2005,FL,14,Florida,169418,8.263584743
Clay County,2005,MO,11,Missouri,200659,5.481937018
Clay County,2006,FL,15,Florida,178339,8.41094769
Clay County,2007,FL,26,Florida,184256,14.11080236
Clay County,2007,MO,25,Missouri,211179,11.83829832
Clay County,2008,FL,19,Florida,187289,10.14474956
Clay County,2008,MO,22,Missouri,215142,10.22580435
Clay County,2009,FL,29,Florida,189101,15.33572006
Clay County,2009,MO,24,Missouri,219669,10.92552886
Clay County,2010,FL,20,Florida,190865,10.47861054
Clay County,2010,MO,23,Missouri,221939,10.36320791
Clay County,2011,FL,23,Florida,192335,11.95830192
Clay County,2011,MO,18,Missouri,225271,7.990376036
Clay County,2012,FL,28,Florida,193909,14.43976298
Clay County,2012,MO,23,Missouri,227636,10.10385001
Clay County,2013,FL,31,Florida,195732,15.83798255
Clay County,2013,MO,25,Missouri,230401,10.85064735
Clay County,2014,FL,26,Florida,198687,13.08590899
Clay County,2014,MO,16,Missouri,233142,6.862770329
Clay County,2015,FL,41,Florida,202552,20.24171571
Clay County,2015,MO,32,Missouri,235344,13.59711741
Clayton County,2003,GA,18,Georgia,252631,7.125016328
Clayton County,2004,GA,18,Georgia,255322,7.049921276
Clayton County,2005,GA,17,Georgia,256292,6.633059167
Clayton County,2006,GA,18,Georgia,258552,6.961849067
Clayton County,2007,GA,19,Georgia,260441,7.295318325
Clayton County,2008,GA,13,Georgia,262099,4.959957879
Clayton County,2009,GA,19,Georgia,260067,7.305809657
Clayton County,2010,GA,19,Georgia,259424,7.323917602
Clayton County,2011,GA,20,Georgia,262081,7.631228513
Clayton County,2012,GA,30,Georgia,265371,11.30492782
Clayton County,2013,GA,16,Georgia,264133,6.057554338
Clayton County,2014,GA,16,Georgia,266757,5.997968188
Clayton County,2015,GA,22,Georgia,272874,8.062329134
Clearfield County,2004,PA,14,Pennsylvania,82040,17.06484642
Clearfield County,2005,PA,11,Pennsylvania,81816,13.44480297
Clearfield County,2007,PA,10,Pennsylvania,82558,12.11269653
Clearfield County,2013,PA,16,Pennsylvania,81444,19.64540052
Clearfield County,2015,PA,12,Pennsylvania,80735,14.86344213
Clermont County,2003,OH,11,Ohio,184446,5.963805125
Clermont County,2004,OH,26,Ohio,187281,13.88288187
Clermont County,2005,OH,22,Ohio,189486,11.61035644
Clermont County,2006,OH,31,Ohio,192209,16.12827703
Clermont County,2007,OH,39,Ohio,194346,20.06730265
Clermont County,2008,OH,39,Ohio,195891,19.90903104
Clermont County,2009,OH,23,Ohio,196512,11.70411985
Clermont County,2010,OH,50,Ohio,197363,25.33402917
Clermont County,2011,OH,46,Ohio,198886,23.12882757
Clermont County,2012,OH,57,Ohio,199526,28.56770546
Clermont County,2013,OH,65,Ohio,200504,32.41830587
Clermont County,2014,OH,80,Ohio,201516,39.69908097
Clermont County,2015,OH,102,Ohio,202077,50.47580873
Cleveland County,2003,NC,12,North Carolina,97241,12.34047367
Cleveland County,2005,NC,10,North Carolina,96844,10.32588493
Cleveland County,2006,NC,11,North Carolina,96990,11.3413754
Cleveland County,2007,NC,10,North Carolina,97524,10.25388622
Cleveland County,2008,NC,18,North Carolina,98155,18.33834242
Cleveland County,2009,NC,13,North Carolina,98211,13.23680647
Cleveland County,2010,NC,18,North Carolina,98078,18.35273966
Cleveland County,2011,NC,10,North Carolina,97452,10.26146205
Cleveland County,2012,NC,13,North Carolina,97332,13.35634735
Cleveland County,2013,NC,14,North Carolina,96893,14.4489282
Cleveland County,2014,NC,13,North Carolina,97030,13.39791817
Cleveland County,2015,NC,23,North Carolina,96881,23.74046511
Clinton County,2004,OH,12,Ohio,41557,28.87600164
Clinton County,2008,OH,10,Ohio,42656,23.44336084
Clinton County,2012,OH,11,Ohio,41829,26.29754477
Clinton County,2013,OH,16,Ohio,41879,38.20530576
Clinton County,2014,OH,13,Ohio,41824,31.08263198
Clinton County,2015,OH,21,Ohio,41864,50.16243073
Cobb County,2003,GA,34,Georgia,634638,5.35738484
Cobb County,2004,GA,44,Georgia,640346,6.871285211
Cobb County,2005,GA,40,Georgia,646754,6.184731753
Cobb County,2006,GA,49,Georgia,661913,7.402785562
Cobb County,2007,GA,45,Georgia,670438,6.712030046
Cobb County,2008,GA,60,Georgia,679822,8.825839705
Cobb County,2009,GA,71,Georgia,684776,10.36835403
Cobb County,2010,GA,50,Georgia,688078,7.266618029
Cobb County,2011,GA,65,Georgia,696629,9.330648021
Cobb County,2012,GA,77,Georgia,706517,10.89853464
Cobb County,2013,GA,104,Georgia,716265,14.51976573
Cobb County,2014,GA,119,Georgia,727847,16.34958996
Cobb County,2015,GA,100,Georgia,739428,13.52396717
Cochise County,2003,AZ,11,Arizona,120638,9.118188299
Cochise County,2005,AZ,10,Arizona,125786,7.950010335
Cochise County,2006,AZ,13,Arizona,127241,10.21683262
Cochise County,2007,AZ,13,Arizona,128206,10.13993105
Cochise County,2008,AZ,12,Arizona,129023,9.300667323
Cochise County,2009,AZ,14,Arizona,130081,10.76252489
Cochise County,2010,AZ,20,Arizona,131346,15.22695781
Cochise County,2012,AZ,15,Arizona,132085,11.35632358
Cochise County,2013,AZ,11,Arizona,129664,8.483464956
Cochise County,2014,AZ,16,Arizona,127437,12.55522337
Cochise County,2015,AZ,28,Arizona,126594,22.11795188
Coconino County,2003,AZ,11,Arizona,122882,8.951677219
Coconino County,2008,AZ,10,Arizona,131853,7.584203621
Coconino County,2010,AZ,12,Arizona,134421,8.927176557
Coconino County,2011,AZ,16,Arizona,134309,11.91282788
Coconino County,2013,AZ,23,Arizona,136788,16.81434044
Coconino County,2015,AZ,15,Arizona,139100,10.78360891
Collier County,2003,FL,29,Florida,285321,10.16399073
Collier County,2004,FL,29,Florida,296021,9.796602268
Collier County,2005,FL,43,Florida,307452,13.98592301
Collier County,2006,FL,43,Florida,312621,13.75467419
Collier County,2007,FL,38,Florida,314437,12.08509177
Collier County,2008,FL,63,Florida,316641,19.89634949
Collier County,2009,FL,54,Florida,318485,16.95527262
Collier County,2010,FL,36,Florida,321520,11.19681513
Collier County,2011,FL,41,Florida,327670,12.51258889
Collier County,2012,FL,31,Florida,332330,9.328077513
Collier County,2013,FL,29,Florida,339133,8.551217369
Collier County,2014,FL,41,Florida,347401,11.80192343
Collier County,2015,FL,48,Florida,356288,13.47224717
Collin County,2003,TX,26,Texas,589394,4.4113106
Collin County,2004,TX,40,Texas,617802,6.474566285
Collin County,2005,TX,32,Texas,647187,4.94447509
Collin County,2006,TX,24,Texas,683935,3.509105397
Collin County,2007,TX,23,Texas,714330,3.219800372
Collin County,2008,TX,34,Texas,741264,4.586759913
Collin County,2009,TX,55,Texas,765791,7.182116269
Collin County,2010,TX,53,Texas,782341,6.774539491
Collin County,2011,TX,68,Texas,812083,8.373528322
Collin County,2012,TX,66,Texas,834839,7.905715952
Collin County,2013,TX,59,Texas,856063,6.892016125
Collin County,2014,TX,70,Texas,884410,7.914881107
Collin County,2015,TX,72,Texas,915014,7.868732063
Columbia County,2005,FL,10,Florida,63109,15.84560047
Columbia County,2005,GA,14,Georgia,106477,13.14837946
Columbia County,2008,FL,10,Florida,67318,14.85486794
Columbia County,2010,FL,17,Florida,67531,25.17362397
Columbia County,2010,GA,15,Georgia,124053,12.09160601
Columbia County,2012,FL,16,Florida,67903,23.56302373
Columbia County,2012,GA,12,Georgia,132601,9.049705507
Columbia County,2013,FL,11,Florida,67444,16.30982741
Columbia County,2013,GA,11,Georgia,136232,8.074461213
Columbia County,2014,FL,11,Florida,67821,16.21916516
Columbia County,2014,GA,14,Georgia,139223,10.05580974
Columbia County,2015,FL,10,Florida,68277,14.64622054
Columbia County,2015,GA,16,Georgia,143991,11.1118056
Columbia County,2015,PA,11,Pennsylvania,66704,16.49076517
Columbiana County,2011,OH,18,Ohio,107437,16.75400467
Columbiana County,2012,OH,18,Ohio,106652,16.87732063
Columbiana County,2013,OH,27,Ohio,106007,25.47001613
Columbiana County,2014,OH,19,Ohio,105681,17.97863381
Columbiana County,2015,OH,30,Ohio,104788,28.62923235
Columbus County,2005,NC,11,North Carolina,55155,19.94379476
Columbus County,2009,NC,18,North Carolina,58163,30.94750959
Columbus County,2010,NC,13,North Carolina,58098,22.3759854
Columbus County,2014,NC,10,North Carolina,56906,17.57283942
Comal County,2003,TX,10,Texas,84837,11.78730978
Comal County,2006,TX,15,Texas,95637,15.68430628
Comal County,2010,TX,18,Texas,108472,16.59414411
Comal County,2011,TX,10,Texas,112128,8.918378995
Comal County,2012,TX,12,Texas,114897,10.44413692
Comal County,2015,TX,11,Texas,128870,8.535733685
Cooke County,2008,TX,10,Texas,38223,26.16225833
Coweta County,2004,GA,10,Georgia,104089,9.607163101
Coweta County,2005,GA,11,Georgia,108371,10.15031697
Coweta County,2007,GA,11,Georgia,118156,9.309726125
Coweta County,2008,GA,10,Georgia,122281,8.177885362
Coweta County,2009,GA,16,Georgia,125501,12.7489024
Coweta County,2011,GA,12,Georgia,129390,9.274287039
Coweta County,2012,GA,17,Georgia,130614,13.0154501
Coweta County,2014,GA,12,Georgia,135191,8.876330525
